NUL	INT	INT	NUL	INT	INT	INT	INT	INT	STRARR	INT	INT	INT	INTARR	INTARR	INT	INT	INT	NUL	INT	INTARR2	INTARR2	INTARR2	INTARR2	INT	INT	INT	INTARR2	INT	STR	STR	BOOL	INT	INT	STR	INTARR2	INTARR2	MAP	MAP	MAP	MAP
13	12	1	Level13_12(普通)	148	3	2	1	2	main11-13/masterstroke_13_1202	89	904	300	1	5	1				1	[[9-12-1-1-1],[7-1-4-2-5],[7-3-1-2-5],[15-1-1-1-2000],[16-1-21-1-1]]	[15-1-1-1-1000-10000]	[9-16-1-1-1-120-0-0],[3-3-2-1-1-100-0-0],[3-2-2-1-1-100-0-0],[3-1-2-1-1-100-0-0],[3-4-2-1-1-100-0-0],[3-3-2-2-1-100-0-0],[3-2-2-2-1-100-0-0],[3-1-2-2-1-100-0-0],[3-4-2-2-1-100-0-0],[3-3-2-3-1-100-0-0],[3-2-2-3-1-100-0-0],[3-1-2-3-1-100-0-0],[3-4-2-3-1-100-0-0],[3-3-2-4-1-100-0-0],[3-2-2-4-1-100-0-0],[3-1-2-4-1-100-0-0],[3-4-2-4-1-100-0-0],[3-3-2-5-1-100-0-0],[3-2-2-5-1-100-0-0],[3-1-2-5-1-100-0-0],[3-4-2-5-1-100-0-0],[3-3-1-1-1-200-0-0],[3-2-1-1-1-200-0-0],[3-1-1-1-1-200-0-0],[3-4-1-1-1-200-0-0],[3-3-1-2-1-200-0-0],[3-2-1-2-1-200-0-0],[3-1-1-2-1-200-0-0],[3-4-1-2-1-200-0-0],[3-3-1-3-1-200-0-0],[3-2-1-3-1-200-0-0],[3-1-1-3-1-200-0-0],[3-4-1-3-1-200-0-0],[3-3-1-4-1-200-0-0],[3-2-1-4-1-200-0-0],[3-1-1-4-1-200-0-0],[3-4-1-4-1-200-0-0],[3-3-1-5-1-200-0-0],[3-2-1-5-1-200-0-0],[3-1-1-5-1-200-0-0],[3-4-1-5-1-200-0-0],[7-1-3-1-1-776-0-0],[7-1-1-1-1-776-0-0],[7-1-2-1-1-776-0-0],[7-1-5-1-1-776-0-0],[7-1-6-1-1-776-0-0]	[9-16-1-1],[6-6-1-1],[7-1-3-1],[7-1-1-1],[7-1-2-1],[7-1-5-1],[7-1-6-1]	1054	6	300	[1044,1]	20490	Npc/icon_boss_027.png	Npc/image_boss_27.png		5	0		[1]	[2]				
13	1	2	Level13_1(精英)	137	1	1	1			65	905	300	2	10	1				1	[[15-2-1-1-40],[7-1-4-3-2],[7-3-1-3-2],[15-1-1-1-4000]]	[15-1-1-1-2000-10000]	[9-16-1-1-1-2400-0-0],[7-2-6-3-1-532-0-0],[3-2-3-5-1-1-0-0],[3-3-3-5-1-1-0-0],[3-4-3-5-1-1-0-0],[3-1-3-5-1-1-0-0],[7-2-6-2-1-1064-0-0],[3-2-2-5-1-6-0-0],[3-3-2-5-1-6-0-0],[3-4-2-5-1-6-0-0],[3-1-2-5-1-6-0-0],[7-1-6-2-2-2280-0-0],[7-2-6-1-3-3192-0-0],[3-2-1-5-1-125-0-0],[3-3-1-5-1-125-0-0],[3-4-1-5-1-125-0-0],[3-1-1-5-1-125-0-0]	[9-16-1-1],[6-6-6-3],[7-2-6-3],[6-6-6-2],[7-2-6-2],[7-1-6-2],[6-6-6-1],[7-2-6-1]	2043	12	600	[952,36],[1102,2],[1101,5],[1006,3],[1162,14],[1106,4],[1111,1]	24400				5	0	[202007130800]	[0]	[1]				
13	2	2	Level13_2(精英)	138	1	1	1			65	905	300	2	10	1				1	[[15-2-1-1-40],[7-1-4-3-2],[7-3-1-3-2],[15-1-1-1-4000]]	[15-1-1-1-2000-10000]	[9-16-1-1-1-2400-0-0],[7-2-5-3-1-532-0-0],[3-2-3-4-1-1-0-0],[3-3-3-4-1-1-0-0],[3-4-3-4-1-1-0-0],[3-1-3-4-1-1-0-0],[7-2-5-2-1-1064-0-0],[3-2-2-4-1-6-0-0],[3-3-2-4-1-6-0-0],[3-4-2-4-1-6-0-0],[3-1-2-4-1-6-0-0],[7-1-5-2-2-2280-0-0],[7-2-5-1-3-3192-0-0],[3-2-1-4-1-125-0-0],[3-3-1-4-1-125-0-0],[3-4-1-4-1-125-0-0],[3-1-1-4-1-125-0-0]	[9-16-1-1],[6-6-5-3],[7-2-5-3],[6-6-5-2],[7-2-5-2],[7-1-5-2],[6-6-5-1],[7-2-5-1]	2044	12	600	[952,30],[1117,2],[1007,3],[1162,18],[1121,2],[1101,2],[953,5],[1116,1],[1005,2]	24400				5	0		[0]	[1]				
13	3	2	Level13_3(精英)	139	1	1	1			75	904	300	2	10	1				1	[[7-7-1-4-1],[7-1-4-3-2],[7-3-1-3-2],[15-1-1-1-4000]]	[15-1-1-1-2000-10000]	[9-16-1-1-1-2400-0-0],[7-2-3-3-1-532-0-0],[3-2-3-2-1-1-0-0],[3-3-3-2-1-1-0-0],[3-4-3-2-1-1-0-0],[3-1-3-2-1-1-0-0],[7-2-3-2-1-1064-0-0],[3-2-2-2-1-6-0-0],[3-3-2-2-1-6-0-0],[3-4-2-2-1-6-0-0],[3-1-2-2-1-6-0-0],[7-1-3-2-2-2280-0-0],[7-2-3-1-3-3192-0-0],[3-2-1-2-1-125-0-0],[3-3-1-2-1-125-0-0],[3-4-1-2-1-125-0-0],[3-1-1-2-1-125-0-0]	[9-16-1-1],[6-6-3-3],[7-2-3-3],[6-6-3-2],[7-2-3-2],[7-1-3-2],[6-6-3-1],[7-2-3-1]	2045	12	600	[1156,33],[1043,13],[961,5],[1226,1],[970,2],[1151,28],[950,4],[951,2],[949,2]	24600				5	0		[1]	[2]				
13	4	2	Level13_4(精英)	140	1	1	1			75	904	300	2	10	1				1	[[15-2-1-1-40],[7-1-4-3-2],[7-3-1-3-2],[15-1-1-1-4000]]	[15-1-1-1-2000-10000]	[9-16-1-1-1-2400-0-0],[7-2-1-3-1-532-0-0],[3-2-3-1-1-1-0-0],[3-3-3-1-1-1-0-0],[3-4-3-1-1-1-0-0],[3-1-3-1-1-1-0-0],[7-2-1-2-1-1064-0-0],[3-2-2-1-1-6-0-0],[3-3-2-1-1-6-0-0],[3-4-2-1-1-6-0-0],[3-1-2-1-1-6-0-0],[7-1-1-2-2-2280-0-0],[7-2-1-1-3-3192-0-0],[3-2-1-1-1-125-0-0],[3-3-1-1-1-125-0-0],[3-4-1-1-1-125-0-0],[3-1-1-1-1-125-0-0]	[9-16-1-1],[6-6-2-3],[7-2-1-3],[6-6-2-2],[7-2-1-2],[7-1-1-2],[6-6-2-1],[7-2-1-1]	2046	12	600	[1156,14],[1226,4],[1151,10],[1246,5],[1241,1],[1043,13],[1227,2],[1256,10],[1216,2],[1221,3],[961,1]	24600				5	0		[1]	[2]				
13	5	2	Level13_5(精英)	141	1	1	1			76	904	300	2	10	1				1	[[15-2-1-1-40],[7-1-4-3-2],[7-3-1-3-2],[15-1-1-1-4000]]	[15-1-1-1-2000-10000]	[9-16-1-1-1-2400-0-0],[7-2-2-3-1-532-0-0],[3-2-3-3-1-1-0-0],[3-3-3-3-1-1-0-0],[3-4-3-3-1-1-0-0],[3-1-3-3-1-1-0-0],[7-2-2-2-1-1064-0-0],[3-2-2-3-1-6-0-0],[3-3-2-3-1-6-0-0],[3-4-2-3-1-6-0-0],[3-1-2-3-1-6-0-0],[7-1-2-2-2-2280-0-0],[7-2-2-1-3-3192-0-0],[3-2-1-3-1-125-0-0],[3-3-1-3-1-125-0-0],[3-4-1-3-1-125-0-0],[3-1-1-3-1-125-0-0]	[9-16-1-1],[6-6-4-3],[7-2-2-3],[6-6-4-2],[7-2-2-2],[7-1-2-2],[6-6-4-1],[7-2-2-1]	2047	12	600	[1262,1],[1252,1],[953,2],[954,2],[950,1],[1241,4],[1261,8],[1246,10],[1251,5],[1256,23]	24900				5	0		[4]	[3]				
13	6	2	Level13_6(精英)	142	1	1	1			76	904	300	2	10	1				1	[[9-12-1-1-1],[7-1-4-3-2],[7-3-1-3-2],[15-1-1-1-4000]]	[15-1-1-1-2000-10000]	[9-16-1-1-1-2400-0-0],[7-2-6-3-1-532-0-0],[3-2-3-5-1-1-0-0],[3-3-3-5-1-1-0-0],[3-4-3-5-1-1-0-0],[3-1-3-5-1-1-0-0],[7-2-6-2-1-1064-0-0],[3-2-2-5-1-6-0-0],[3-3-2-5-1-6-0-0],[3-4-2-5-1-6-0-0],[3-1-2-5-1-6-0-0],[7-1-6-2-2-2280-0-0],[7-2-6-1-3-3192-0-0],[3-2-1-5-1-125-0-0],[3-3-1-5-1-125-0-0],[3-4-1-5-1-125-0-0],[3-1-1-5-1-125-0-0]	[9-16-1-1],[6-6-6-3],[7-2-6-3],[6-6-6-2],[7-2-6-2],[7-1-6-2],[6-6-6-1],[7-2-6-1]	2048	12	600	[1262,2],[953,5],[954,2],[950,1],[1246,7],[1256,15],[1003,9],[1261,5],[1241,5],[1004,1],[1251,2]	24900				5	0		[4]	[3]				
13	7	2	Level13_7(精英)	143	1	2	1			77	904	300	2	10	1				1	[[15-2-1-1-40],[7-1-4-3-2],[7-3-1-3-2],[15-1-1-1-4000]]	[15-1-1-1-2000-10000]	[9-16-1-1-1-2400-0-0],[7-2-5-3-1-532-0-0],[3-2-3-4-1-1-0-0],[3-3-3-4-1-1-0-0],[3-4-3-4-1-1-0-0],[3-1-3-4-1-1-0-0],[7-2-5-2-1-1064-0-0],[3-2-2-4-1-6-0-0],[3-3-2-4-1-6-0-0],[3-4-2-4-1-6-0-0],[3-1-2-4-1-6-0-0],[7-1-5-2-2-2280-0-0],[7-2-5-1-3-3192-0-0],[3-2-1-4-1-125-0-0],[3-3-1-4-1-125-0-0],[3-4-1-4-1-125-0-0],[3-1-1-4-1-125-0-0]	[9-16-1-1],[6-6-5-3],[7-2-5-3],[6-6-5-2],[7-2-5-2],[7-1-5-2],[6-6-5-1],[7-2-5-1]	2049	12	600	[1002,25],[953,8],[1006,7],[1201,3],[1009,3],[993,2],[1241,4]	25100				5	0		[2]	[0]				
13	8	2	Level13_8(精英)	144	1	2	1			77	904	300	2	10	1				1	[[15-2-1-1-40],[7-1-4-3-2],[7-3-1-3-2],[15-1-1-1-4000]]	[15-1-1-1-2000-10000]	[9-16-1-1-1-2400-0-0],[7-2-3-3-1-532-0-0],[3-2-3-2-1-1-0-0],[3-3-3-2-1-1-0-0],[3-4-3-2-1-1-0-0],[3-1-3-2-1-1-0-0],[7-2-3-2-1-1064-0-0],[3-2-2-2-1-6-0-0],[3-3-2-2-1-6-0-0],[3-4-2-2-1-6-0-0],[3-1-2-2-1-6-0-0],[7-1-3-2-2-2280-0-0],[7-2-3-1-3-3192-0-0],[3-2-1-2-1-125-0-0],[3-3-1-2-1-125-0-0],[3-4-1-2-1-125-0-0],[3-1-1-2-1-125-0-0]	[9-16-1-1],[6-6-3-3],[7-2-3-3],[6-6-3-2],[7-2-3-2],[7-1-3-2],[6-6-3-1],[7-2-3-1]	2050	12	600	[1002,20],[1006,18],[953,3],[1201,3],[996,1],[1009,3],[1202,1]	25100				5	0		[2]	[0]				
13	9	2	Level13_9(精英)	145	1	2	1			78	904	300	2	10	1				1	[[7-7-1-4-1],[7-1-4-3-2],[7-3-1-3-2],[15-1-1-1-4000]]	[15-1-1-1-2000-10000]	[9-16-1-1-1-2400-0-0],[7-2-1-3-1-532-0-0],[3-2-3-1-1-1-0-0],[3-3-3-1-1-1-0-0],[3-4-3-1-1-1-0-0],[3-1-3-1-1-1-0-0],[7-2-1-2-1-1064-0-0],[3-2-2-1-1-6-0-0],[3-3-2-1-1-6-0-0],[3-4-2-1-1-6-0-0],[3-1-2-1-1-6-0-0],[7-1-1-2-2-2280-0-0],[7-2-1-1-3-3192-0-0],[3-2-1-1-1-125-0-0],[3-3-1-1-1-125-0-0],[3-4-1-1-1-125-0-0],[3-1-1-1-1-125-0-0]	[9-16-1-1],[6-6-2-3],[7-2-1-3],[6-6-2-2],[7-2-1-2],[7-1-1-2],[6-6-2-1],[7-2-1-1]	2051	12	600	[1281,21],[1271,13],[1276,4],[1286,4],[1266,4],[1267,1],[1272,1]	25500				5	0		[3]	[4]				
13	10	2	Level13_10(精英)	146	1	2	1			78	904	300	2	10	1				1	[[15-2-1-1-40],[7-1-4-3-2],[7-3-1-3-2],[15-1-1-1-4000]]	[15-1-1-1-2000-10000]	[9-16-1-1-1-2400-0-0],[7-2-2-3-1-532-0-0],[3-2-3-3-1-1-0-0],[3-3-3-3-1-1-0-0],[3-4-3-3-1-1-0-0],[3-1-3-3-1-1-0-0],[7-2-2-2-1-1064-0-0],[3-2-2-3-1-6-0-0],[3-3-2-3-1-6-0-0],[3-4-2-3-1-6-0-0],[3-1-2-3-1-6-0-0],[7-1-2-2-2-2280-0-0],[7-2-2-1-3-3192-0-0],[3-2-1-3-1-125-0-0],[3-3-1-3-1-125-0-0],[3-4-1-3-1-125-0-0],[3-1-1-3-1-125-0-0]	[9-16-1-1],[6-6-4-3],[7-2-2-3],[6-6-4-2],[7-2-2-2],[7-1-2-2],[6-6-4-1],[7-2-2-1]	2052	12	600	[1281,32],[1282,3],[1043,11],[1266,1],[1271,7],[1276,2],[1221,3],[1286,2],[1226,2]	25500				5	0		[3]	[4]				
13	11	2	Level13_11(精英)	147	1	2	1			79	904	300	2	10	1				1	[[15-2-1-1-40],[7-1-4-3-2],[7-3-1-3-2],[15-1-1-1-4000]]	[15-1-1-1-2000-10000]	[9-16-1-1-1-2400-0-0],[7-2-6-3-1-532-0-0],[3-2-3-5-1-1-0-0],[3-3-3-5-1-1-0-0],[3-4-3-5-1-1-0-0],[3-1-3-5-1-1-0-0],[7-2-6-2-1-1064-0-0],[3-2-2-5-1-6-0-0],[3-3-2-5-1-6-0-0],[3-4-2-5-1-6-0-0],[3-1-2-5-1-6-0-0],[7-1-6-2-2-2280-0-0],[7-2-6-1-3-3192-0-0],[3-2-1-5-1-125-0-0],[3-3-1-5-1-125-0-0],[3-4-1-5-1-125-0-0],[3-1-1-5-1-125-0-0]	[9-16-1-1],[6-6-6-3],[7-2-6-3],[6-6-6-2],[7-2-6-2],[7-1-6-2],[6-6-6-1],[7-2-6-1]	2053	12	600	[1281,19],[1043,5],[1226,3],[1276,3],[1266,2],[1271,5],[1286,3],[1277,2],[1221,3]	25800				5	0		[3]	[4]				
13	12	2	Level13_12(精英)	148	3	2	1			80	904	300	2	10	1				1	[[9-12-1-1-1],[7-1-4-3-2],[7-3-1-3-2],[15-1-1-1-4000]]	[15-1-1-1-2000-10000]	[9-16-1-1-1-2400-0-0],[7-2-5-3-1-532-0-0],[3-2-3-4-1-1-0-0],[3-3-3-4-1-1-0-0],[3-4-3-4-1-1-0-0],[3-1-3-4-1-1-0-0],[7-2-5-2-1-1064-0-0],[3-2-2-4-1-6-0-0],[3-3-2-4-1-6-0-0],[3-4-2-4-1-6-0-0],[3-1-2-4-1-6-0-0],[7-1-5-2-2-2280-0-0],[7-2-5-1-3-3192-0-0],[3-2-1-4-1-125-0-0],[3-3-1-4-1-125-0-0],[3-4-1-4-1-125-0-0],[3-1-1-4-1-125-0-0]	[9-16-1-1],[6-6-5-3],[7-2-5-3],[6-6-5-2],[7-2-5-2],[7-1-5-2],[6-6-5-1],[7-2-5-1]	2054	12	600	[1044,1]	26100	Npc/icon_boss_027.png	Npc/image_boss_27.png		5	0		[1]	[2]				
13	1	3	Level13_1(挑战)	137	1	1	1			78	1002	180	0	0	1				0	[[15-2-1-1-60]]					0	0	[952,36],[1102,2],[1101,5],[1006,3],[1162,14],[1106,4],[1111,1]	27000				5	0		[0]	[1]	[MonsterBuff:{15010}]	[TeamBuff:{15002L3}]	[TeamBuff:{615L2}]	
13	2	3	Level13_2(挑战)	138	1	1	1			78	1002	180	0	0	1				0	[[15-2-1-1-60]]					0	0	[952,30],[1117,2],[1007,3],[1162,18],[1121,2],[1101,2],[953,5],[1116,1],[1005,2]	27000				5	0		[0]	[1]	[MonsterBuff:{15010}]	[TeamBuff:{15002L3}]	[TeamBuff:{615L2}]	
13	3	3	Level13_3(挑战)	139	1	1	1			78	1002	180	0	0	1				0	[[15-2-1-1-60]]					0	0	[1156,33],[1043,13],[961,5],[1226,1],[970,2],[1151,28],[950,4],[951,2],[949,2]	27000				5	0		[1]	[2]	[MonsterBuff:{15010}]	[TeamBuff:{15002L3}]	[TeamBuff:{615L2}]	
13	4	3	Level13_4(挑战)	140	1	1	1			78	1002	180	0	0	1				0	[[15-2-1-1-60]]					0	0	[1156,14],[1226,4],[1151,10],[1246,5],[1241,1],[1043,13],[1227,2],[1256,10],[1216,2],[1221,3],[961,1]	27000				5	0		[1]	[2]	[TeamBuff:{613L3}]	[MonsterBuff:{15011L3}]	[MonsterBuff:{15013L2}]	
13	5	3	Level13_5(挑战)	141	1	1	1			78	1002	180	0	0	1				0	[[15-2-1-1-60]]					0	0	[1262,1],[1252,1],[953,2],[954,2],[950,1],[1241,4],[1261,8],[1246,10],[1251,5],[1256,23]	27000				5	0		[4]	[3]	[TeamBuff:{613L3}]	[MonsterBuff:{15011L3}]	[MonsterBuff:{15013L2}]	
13	6	3	Level13_6(挑战)	142	1	1	1			78	1002	180	0	0	1				0	[[15-2-1-1-60]]					0	0	[1262,2],[953,5],[954,2],[950,1],[1246,7],[1256,15],[1003,9],[1261,5],[1241,5],[1004,1],[1251,2]	27000				5	0		[4]	[3]	[TeamBuff:{613L3}]	[MonsterBuff:{15011L3}]	[MonsterBuff:{15013L2}]	
13	7	3	Level13_7(挑战)	143	1	2	1			79	1002	180	0	0	1				0	[[15-2-1-1-60]]					0	0	[1002,25],[953,8],[1006,7],[1201,3],[1009,3],[993,2],[1241,4]	28000				5	0		[2]	[0]	[TeamBuff:{612L3}]	[MonsterBuff:{15013L3}]	[TeamBuff:{15007L1}]	
13	8	3	Level13_8(挑战)	144	1	2	1			79	1002	180	0	0	1				0	[[15-2-1-1-60]]					0	0	[1002,20],[1006,18],[953,3],[1201,3],[996,1],[1009,3],[1202,1]	28000				5	0		[2]	[0]	[TeamBuff:{612L3}]	[MonsterBuff:{15013L3}]	[TeamBuff:{15007L1}]	
13	9	3	Level13_9(挑战)	145	1	2	1			79	1002	180	0	0	1				0	[[15-2-1-1-60]]					0	0	[1281,21],[1271,13],[1276,4],[1286,4],[1266,4],[1267,1],[1272,1]	28000				5	0		[3]	[4]	[TeamBuff:{612L3}]	[MonsterBuff:{15013L3}]	[TeamBuff:{15007L1}]	
13	10	3	Level13_10(挑战)	146	1	2	1			79	1002	180	0	0	1				0	[[15-2-1-1-60]]					0	0	[1281,32],[1282,3],[1043,11],[1266,1],[1271,7],[1276,2],[1221,3],[1286,2],[1226,2]	28000				5	0		[3]	[4]	[TeamBuff:{15016L3}]	[MonsterBuff:{15006L3}]	[MonsterBuff:{15013L2}]	
13	11	3	Level13_11(挑战)	147	1	2	1			79	1002	180	0	0	1				0	[[15-2-1-1-60]]					0	0	[1281,19],[1043,5],[1226,3],[1276,3],[1266,2],[1271,5],[1286,3],[1277,2],[1221,3]	28000				5	0		[3]	[4]	[TeamBuff:{15016L3}]	[MonsterBuff:{15006L3}]	[MonsterBuff:{15013L2}]	
13	12	3	Level13_12(挑战)	148	3	2	1			79	1002	180	0	0	1				0	[[15-2-1-1-60]]					0	0	[1044,1]	28000	Npc/icon_boss_027.png	Npc/image_boss_27.png		5	0		[1]	[2]	[ForbiddenRole:{2}]	[MonsterBuff:{15006L3}]	[TeamBuff:{613L3}]	
14	1	1	Level14_1(普通)	149	1	1	1	1	main14-16/masterstroke_14_0101	89	904	300	1	5	1				1	[[15-2-1-1-20],[7-1-4-2-5],[7-3-1-2-5],[15-1-1-1-2000]]	[15-1-1-1-1000-10000]	[9-16-1-1-1-120-0-0],[3-3-2-1-1-100-0-0],[3-2-2-1-1-100-0-0],[3-1-2-1-1-100-0-0],[3-4-2-1-1-100-0-0],[3-3-2-2-1-100-0-0],[3-2-2-2-1-100-0-0],[3-1-2-2-1-100-0-0],[3-4-2-2-1-100-0-0],[3-3-2-3-1-100-0-0],[3-2-2-3-1-100-0-0],[3-1-2-3-1-100-0-0],[3-4-2-3-1-100-0-0],[3-3-2-4-1-100-0-0],[3-2-2-4-1-100-0-0],[3-1-2-4-1-100-0-0],[3-4-2-4-1-100-0-0],[3-3-2-5-1-100-0-0],[3-2-2-5-1-100-0-0],[3-1-2-5-1-100-0-0],[3-4-2-5-1-100-0-0],[3-3-1-1-1-200-0-0],[3-2-1-1-1-200-0-0],[3-1-1-1-1-200-0-0],[3-4-1-1-1-200-0-0],[3-3-1-2-1-200-0-0],[3-2-1-2-1-200-0-0],[3-1-1-2-1-200-0-0],[3-4-1-2-1-200-0-0],[3-3-1-3-1-200-0-0],[3-2-1-3-1-200-0-0],[3-1-1-3-1-200-0-0],[3-4-1-3-1-200-0-0],[3-3-1-4-1-200-0-0],[3-2-1-4-1-200-0-0],[3-1-1-4-1-200-0-0],[3-4-1-4-1-200-0-0],[3-3-1-5-1-200-0-0],[3-2-1-5-1-200-0-0],[3-1-1-5-1-200-0-0],[3-4-1-5-1-200-0-0],[7-1-3-1-1-776-0-0],[7-1-1-1-1-776-0-0],[7-1-2-1-1-776-0-0],[7-1-5-1-1-776-0-0],[7-1-6-1-1-776-0-0]	[9-16-1-1],[6-6-1-1],[7-1-3-1],[7-1-1-1],[7-1-2-1],[7-1-5-1],[7-1-6-1]	1139	6	300	[952,36],[1102,2],[1101,5],[1006,3],[1162,14],[1106,4],[1111,1]	20795				5	0	[202011261200]	[0]	[1]				
14	2	1	Level14_2(普通)	150	1	1	1	3	main14-16/masterstroke_14_0201;main14-16/masterstroke_14_0202	90	904	300	1	5	1				1	[[15-2-1-1-20],[7-1-4-2-5],[7-3-1-2-5],[15-1-1-1-2000]]	[15-1-1-1-1000-10000]	[9-16-1-1-1-120-0-0],[3-3-2-1-1-100-0-0],[3-2-2-1-1-100-0-0],[3-1-2-1-1-100-0-0],[3-4-2-1-1-100-0-0],[3-3-2-2-1-100-0-0],[3-2-2-2-1-100-0-0],[3-1-2-2-1-100-0-0],[3-4-2-2-1-100-0-0],[3-3-2-3-1-100-0-0],[3-2-2-3-1-100-0-0],[3-1-2-3-1-100-0-0],[3-4-2-3-1-100-0-0],[3-3-2-4-1-100-0-0],[3-2-2-4-1-100-0-0],[3-1-2-4-1-100-0-0],[3-4-2-4-1-100-0-0],[3-3-2-5-1-100-0-0],[3-2-2-5-1-100-0-0],[3-1-2-5-1-100-0-0],[3-4-2-5-1-100-0-0],[3-3-1-1-1-200-0-0],[3-2-1-1-1-200-0-0],[3-1-1-1-1-200-0-0],[3-4-1-1-1-200-0-0],[3-3-1-2-1-200-0-0],[3-2-1-2-1-200-0-0],[3-1-1-2-1-200-0-0],[3-4-1-2-1-200-0-0],[3-3-1-3-1-200-0-0],[3-2-1-3-1-200-0-0],[3-1-1-3-1-200-0-0],[3-4-1-3-1-200-0-0],[3-3-1-4-1-200-0-0],[3-2-1-4-1-200-0-0],[3-1-1-4-1-200-0-0],[3-4-1-4-1-200-0-0],[3-3-1-5-1-200-0-0],[3-2-1-5-1-200-0-0],[3-1-1-5-1-200-0-0],[3-4-1-5-1-200-0-0],[7-1-3-1-1-776-0-0],[7-1-1-1-1-776-0-0],[7-1-2-1-1-776-0-0],[7-1-5-1-1-776-0-0],[7-1-6-1-1-776-0-0]	[9-16-1-1],[6-6-1-1],[7-1-3-1],[7-1-1-1],[7-1-2-1],[7-1-5-1],[7-1-6-1]	1140	6	300	[952,30],[1117,2],[1007,3],[1162,18],[1121,2],[1101,2],[953,5],[1116,1],[1005,2]	21060				5	0		[0]	[1]				
14	3	1	Level14_3(普通)	151	1	1	1	3	main14-16/masterstroke_14_0301;main14-16/masterstroke_14_0302	90	904	300	1	5	1				1	[[7-7-1-4-1],[7-1-4-2-5],[7-3-1-2-5],[15-1-1-1-2000]]	[15-1-1-1-1000-10000]	[9-16-1-1-1-120-0-0],[3-3-2-1-1-100-0-0],[3-2-2-1-1-100-0-0],[3-1-2-1-1-100-0-0],[3-4-2-1-1-100-0-0],[3-3-2-2-1-100-0-0],[3-2-2-2-1-100-0-0],[3-1-2-2-1-100-0-0],[3-4-2-2-1-100-0-0],[3-3-2-3-1-100-0-0],[3-2-2-3-1-100-0-0],[3-1-2-3-1-100-0-0],[3-4-2-3-1-100-0-0],[3-3-2-4-1-100-0-0],[3-2-2-4-1-100-0-0],[3-1-2-4-1-100-0-0],[3-4-2-4-1-100-0-0],[3-3-2-5-1-100-0-0],[3-2-2-5-1-100-0-0],[3-1-2-5-1-100-0-0],[3-4-2-5-1-100-0-0],[3-3-1-1-1-200-0-0],[3-2-1-1-1-200-0-0],[3-1-1-1-1-200-0-0],[3-4-1-1-1-200-0-0],[3-3-1-2-1-200-0-0],[3-2-1-2-1-200-0-0],[3-1-1-2-1-200-0-0],[3-4-1-2-1-200-0-0],[3-3-1-3-1-200-0-0],[3-2-1-3-1-200-0-0],[3-1-1-3-1-200-0-0],[3-4-1-3-1-200-0-0],[3-3-1-4-1-200-0-0],[3-2-1-4-1-200-0-0],[3-1-1-4-1-200-0-0],[3-4-1-4-1-200-0-0],[3-3-1-5-1-200-0-0],[3-2-1-5-1-200-0-0],[3-1-1-5-1-200-0-0],[3-4-1-5-1-200-0-0],[7-1-3-1-1-776-0-0],[7-1-1-1-1-776-0-0],[7-1-2-1-1-776-0-0],[7-1-5-1-1-776-0-0],[7-1-6-1-1-776-0-0]	[9-16-1-1],[6-6-1-1],[7-1-3-1],[7-1-1-1],[7-1-2-1],[7-1-5-1],[7-1-6-1]	1141	6	300	[1156,33],[1043,13],[961,5],[1226,1],[970,2],[1151,28],[950,4],[951,2],[949,2]	21300				5	0		[1]	[2]				
14	4	1	Level14_4(普通)	152	1	1	1	3	main14-16/masterstroke_14_0401;main14-16/masterstroke_14_0402	91	904	300	1	5	1				1	[[15-2-1-1-20],[7-1-4-2-5],[7-3-1-2-5],[15-1-1-1-2000]]	[15-1-1-1-1000-10000]	[9-16-1-1-1-120-0-0],[3-3-2-1-1-100-0-0],[3-2-2-1-1-100-0-0],[3-1-2-1-1-100-0-0],[3-4-2-1-1-100-0-0],[3-3-2-2-1-100-0-0],[3-2-2-2-1-100-0-0],[3-1-2-2-1-100-0-0],[3-4-2-2-1-100-0-0],[3-3-2-3-1-100-0-0],[3-2-2-3-1-100-0-0],[3-1-2-3-1-100-0-0],[3-4-2-3-1-100-0-0],[3-3-2-4-1-100-0-0],[3-2-2-4-1-100-0-0],[3-1-2-4-1-100-0-0],[3-4-2-4-1-100-0-0],[3-3-2-5-1-100-0-0],[3-2-2-5-1-100-0-0],[3-1-2-5-1-100-0-0],[3-4-2-5-1-100-0-0],[3-3-1-1-1-200-0-0],[3-2-1-1-1-200-0-0],[3-1-1-1-1-200-0-0],[3-4-1-1-1-200-0-0],[3-3-1-2-1-200-0-0],[3-2-1-2-1-200-0-0],[3-1-1-2-1-200-0-0],[3-4-1-2-1-200-0-0],[3-3-1-3-1-200-0-0],[3-2-1-3-1-200-0-0],[3-1-1-3-1-200-0-0],[3-4-1-3-1-200-0-0],[3-3-1-4-1-200-0-0],[3-2-1-4-1-200-0-0],[3-1-1-4-1-200-0-0],[3-4-1-4-1-200-0-0],[3-3-1-5-1-200-0-0],[3-2-1-5-1-200-0-0],[3-1-1-5-1-200-0-0],[3-4-1-5-1-200-0-0],[7-1-3-1-1-776-0-0],[7-1-1-1-1-776-0-0],[7-1-2-1-1-776-0-0],[7-1-5-1-1-776-0-0],[7-1-6-1-1-776-0-0]	[9-16-1-1],[6-6-1-1],[7-1-3-1],[7-1-1-1],[7-1-2-1],[7-1-5-1],[7-1-6-1]	1142	6	300	[1156,14],[1226,4],[1151,10],[1246,5],[1241,1],[1043,13],[1227,2],[1256,10],[1216,2],[1221,3],[961,1]	21810				5	0		[1]	[2]				
